brand,models
"VERYKOOL
139 devices",i625
"VERYKOOL
139 devices",i130
"VERYKOOL
139 devices",R800
"VERYKOOL
139 devices",i123
"VERYKOOL
139 devices",s757
"VERYKOOL
139 devices",i675
"VERYKOOL
139 devices",i674
"VERYKOOL
139 devices",i672
"VERYKOOL
139 devices",R16
"VERYKOOL
139 devices",s700
"VERYKOOL
139 devices",i605
"VERYKOOL
139 devices",i604
"VERYKOOL
139 devices",i125
"VERYKOOL
139 devices",S815
"VERYKOOL
139 devices",R23
"VERYKOOL
139 devices",R620
"VERYKOOL
139 devices",i285
"VERYKOOL
139 devices",i725
"VERYKOOL
139 devices",CD611
"VERYKOOL
139 devices",i800
"VERYKOOL
139 devices",i720
"VERYKOOL
139 devices",i705
"VERYKOOL
139 devices",R80
"VERYKOOL
139 devices",R13
"VERYKOOL
139 devices",s810
"VERYKOOL
139 devices",i650
"VERYKOOL
139 devices",i610
"VERYKOOL
139 devices",i600
"VERYKOOL
139 devices",i410
"VERYKOOL
139 devices",i310
"VERYKOOL
139 devices",i315
"VERYKOOL
139 devices",i305
"VERYKOOL
139 devices",i277
"VERYKOOL
139 devices",i280
"VERYKOOL
139 devices",i270
"VERYKOOL
139 devices",i122
"VERYKOOL
139 devices",i119
"VERYKOOL
139 devices",i117
"VERYKOOL
139 devices",i115
"VIVO
136 devices",Z3x
"VIVO
136 devices",Y17
"VIVO
136 devices",Y15
"VIVO
136 devices",Y12
"VIVO
136 devices",X27 Pro
"VIVO
136 devices",S1 (China)
"VIVO
136 devices",X27
"VIVO
136 devices",V15
"VIVO
136 devices",iQOO
"VIVO
136 devices",V15 Pro
"VIVO
136 devices",Y89
"VIVO
136 devices",NEX Dual Display
"VIVO
136 devices",Y93 (Mediatek)
"VIVO
136 devices",Y93s
"VIVO
136 devices",Y95
"VIVO
136 devices",Z1 Lite
"VIVO
136 devices",Y91i
"VIVO
136 devices",Y93
"VIVO
136 devices",Y91i (India)
"VIVO
136 devices",Y91 (Mediatek)
"VIVO
136 devices",Y91
"VIVO
136 devices",Y81i
"VIVO
136 devices",Z3
"VIVO
136 devices",Z3i
"VIVO
136 devices",Y71i
"VIVO
136 devices",V11i
"VIVO
136 devices",Y97
"VIVO
136 devices",X23
"VIVO
136 devices",V11 (V11 Pro)
"VIVO
136 devices",Y83 Pro
"VIVO
136 devices",V9 6GB
"VIVO
136 devices",Z1i
"VIVO
136 devices",NEX S
"VIVO
136 devices",NEX A
"VIVO
136 devices",Z1
"VIVO
136 devices",Y83
"VIVO
136 devices",Y81
"VIVO
136 devices",X21i
"VIVO
136 devices",Y53i
"VIVO
136 devices",Y71
"VIVO
136 devices",V9 Youth
"VIVO
136 devices",V9
"VIVO
136 devices",X21 UD
"VIVO
136 devices",X21
"VIVO
136 devices",V7
"VIVO
136 devices",X20 Plus
"VIVO
136 devices",X20 Plus UD
"VIVO
136 devices",X20
"VIVO
136 devices",V7+
"VIVO
136 devices",Y65
"VIVO
136 devices",Y69
"VIVO
136 devices",Y53
"VIVO
136 devices",X9s Plus
"VIVO
136 devices",X9s
"VIVO
136 devices",V5s
"VIVO
136 devices",Y25
"VIVO
136 devices",Y55L (vivo 1603)
"VIVO
136 devices",Y55s
"VIVO
136 devices",V5 Lite (vivo 1609)
"VIVO
136 devices",V5 Plus
"VIVO
136 devices",Y67
"VIVO
136 devices",Xplay6
"VIVO
136 devices",X9 Plus
"VIVO
136 devices",X9
"VIVO
136 devices",V5
"VIVO
136 devices",X7 Plus
"VIVO
136 devices",X7
"VIVO
136 devices",V3Max
"VIVO
136 devices",V3
"VIVO
136 devices",X6S Plus
"VIVO
136 devices",X6S
"VIVO
136 devices",Xplay5 Elite
"VIVO
136 devices",Xplay5
"VIVO
136 devices",Y51
"VIVO
136 devices",X6
"VIVO
136 devices",X6Plus
"VIVO
136 devices",V1
"VIVO
136 devices",Y15S (2015)
"VIVO
136 devices",V1 Max
"VIVO
136 devices",Y31
"VIVO
136 devices",Y35
"VIVO
136 devices",Y37
"VIVO
136 devices",X5Max Platinum Edition
"VIVO
136 devices",X5Pro
"VIVO
136 devices",X5Max+
"VIVO
136 devices",X5Max
"VIVO
136 devices",Y11
"VIVO
136 devices",X5
"VIVO
136 devices",Xplay3S
"VIVO
136 devices",Xshot
"VIVO
136 devices",X3S
"VIVO
136 devices",Y28
"VIVO
136 devices",Y27
"VIVO
136 devices",Y22
"VIVO
136 devices",Y15 (2013)
"VIVO
136 devices",Xplay7
"VK MOBILE
31 devices",VK2030
"VK MOBILE
31 devices",VK2200
"VK MOBILE
31 devices",VK7000
"VK MOBILE
31 devices",VK5000
"VK MOBILE
31 devices",VK300
"VK MOBILE
31 devices",VK4000
"VK MOBILE
31 devices",VK4100
"VK MOBILE
31 devices",VK2020
"VK MOBILE
31 devices",VK200
"VK MOBILE
31 devices",VK4500
"VK MOBILE
31 devices",VK3100
"VK MOBILE
31 devices",VK2100
"VK MOBILE
31 devices",VK2010
"VK MOBILE
31 devices",VK1500
"VK MOBILE
31 devices",VK1100
"VK MOBILE
31 devices",VK1020
"VK MOBILE
31 devices",VK1010
"VK MOBILE
31 devices",VK1000
"VK MOBILE
31 devices",VK2000
"VK MOBILE
31 devices",E100
"VK MOBILE
31 devices",VK570
"VK MOBILE
31 devices",VK700
"VK MOBILE
31 devices",VK900
"VK MOBILE
31 devices",VK800
"VK MOBILE
31 devices",VK530
"VK MOBILE
31 devices",VK610
"VK MOBILE
31 devices",VK580
"VK MOBILE
31 devices",VK560
"VK MOBILE
31 devices",VK540
"VK MOBILE
31 devices",VK520
"VK MOBILE
31 devices",VK500
